02:10:58.871 FINE | Run command: java -Xmx1024m -classpath ../logist/logist.jar logist.LogistPlatform -o tournament/tour/auction-auction-risky-auction-safe.xml -a tournament/tour/agents.xml ./config/auction.xml auction-risky auction-safe
02:19:49.785 CONFIG | The plan was generated in 2.191 seconds.
02:19:49.793 CONFIG | Wrote tournament/tour/auction-auction-safe-auction-var.xml
02:19:49.822 INFO | LogistPlatform finished successfully!
02:19:49.823 FINE | Run command: java -Xmx1024m -classpath ../logist/logist.jar logist.LogistPlatform -o tournament/tour/auction-auction-safe-auction-var-smart.xml -a tournament/tour/agents.xml ./config/auction.xml auction-safe auction-var-smart
02:19:49.904 CONFIG | Reading ./config/auction.xml
02:19:50.033 CONFIG | Reading config/settings_auction.xml
02:19:50.058 CONFIG | Reading config/topology/england.xml
02:19:50.081 CONFIG | Reading tournament/tour/agents.xml
02:19:50.110 CONFIG | Reading config/settings_auction.xml
02:19:50.116 CONFIG | Algorithm used : AUCTION
02:19:50.117 CONFIG | Strategy used : SAFE
02:19:50.117 CONFIG | Using distribution : FALSE
02:19:50.124 CONFIG | Reading config/settings_auction.xml
02:19:50.127 CONFIG | Algorithm used : AUCTION
02:19:50.129 CONFIG | Strategy used : VARIABLE_SMART
02:19:50.129 CONFIG | Using distribution : FALSE
02:19:50.267 CONFIG | Agent 0 bid 2750
02:19:50.339 CONFIG | Agent 1 bid 1708
02:19:50.340 CONFIG | (round 1) WINNER 1
02:19:50.396 CONFIG | Agent 0 bid 2801
02:19:50.397 CONFIG | (round 1) WINNER 1
02:19:50.457 CONFIG | Agent 1 bid 1315
02:19:50.458 CONFIG | (round 2) WINNER 1
02:19:50.574 CONFIG | Agent 0 bid 2441
02:19:50.575 CONFIG | (round 2) WINNER 1
02:19:50.754 CONFIG | Agent 1 bid 1050
02:19:50.755 CONFIG | (round 3) WINNER 1
02:19:51.015 CONFIG | Agent 0 bid 2447
02:19:51.016 CONFIG | (round 3) WINNER 1
02:19:51.230 CONFIG | Agent 1 bid 3030
02:19:51.231 CONFIG | (round 4) WINNER 0
02:19:51.421 CONFIG | Agent 0 bid 3659
02:19:51.421 CONFIG | (round 4) WINNER 0
02:19:51.672 CONFIG | Agent 1 bid 4073
02:19:51.673 CONFIG | (round 5) WINNER 0
02:19:51.875 CONFIG | Agent 0 bid 4655
02:19:51.875 CONFIG | (round 5) WINNER 0
02:19:52.095 CONFIG | Agent 1 bid 100
02:19:52.096 CONFIG | (round 6) WINNER 1
02:19:52.685 CONFIG | Agent 0 bid 3679
02:19:52.685 CONFIG | (round 6) WINNER 1
02:19:53.139 CONFIG | Agent 1 bid 1881
02:19:53.139 CONFIG | (round 7) WINNER 1
02:19:53.554 CONFIG | Agent 0 bid 1078
02:19:53.555 CONFIG | (round 7) WINNER 1
02:19:54.360 CONFIG | Agent 1 bid 100
02:19:54.361 CONFIG | (round 8) WINNER 1
02:19:55.087 CONFIG | Agent 0 bid 3561
02:19:55.087 CONFIG | (round 8) WINNER 1
02:19:55.863 CONFIG | Agent 1 bid 5996
02:19:55.864 CONFIG | (round 9) WINNER 0
02:19:56.446 CONFIG | Agent 0 bid 3654
02:19:56.446 CONFIG | (round 9) WINNER 0
02:19:57.005 CONFIG | Agent 1 bid 146624
02:19:57.009 CONFIG | (round 10) WINNER 0
02:19:57.811 CONFIG | Agent 0 bid 100
02:19:57.812 CONFIG | (round 10) WINNER 0
02:19:58.381 CONFIG | Agent 1 bid 1470
02:19:58.381 CONFIG | (round 11) WINNER 0
02:19:59.022 CONFIG | Agent 0 bid 1098
02:19:59.022 CONFIG | (round 11) WINNER 0
02:19:59.797 CONFIG | Agent 1 bid 17527
02:19:59.800 CONFIG | (round 12) WINNER 0
02:20:00.586 CONFIG | Agent 0 bid 1184
02:20:00.587 CONFIG | (round 12) WINNER 0
02:20:01.527 CONFIG | Agent 1 bid 2551
02:20:01.527 CONFIG | (round 13) WINNER 0
02:20:02.430 CONFIG | Agent 0 bid 3752
02:20:02.431 CONFIG | (round 13) WINNER 0
02:20:03.771 CONFIG | Agent 1 bid 5295
02:20:03.771 CONFIG | (round 14) WINNER 0
02:20:05.329 CONFIG | Agent 0 bid 722
02:20:05.329 CONFIG | (round 14) WINNER 0
02:20:08.164 CONFIG | Agent 1 bid 7261
02:20:08.165 CONFIG | (round 15) WINNER 0
02:20:09.102 CONFIG | [[Move (Leeds), Move (Sheffield), Pickup (Task 3), Move (Birmingham), Move (London), Move (Portsmouth), Deliver (Task 3), Pickup (Task 9), Pickup (Task 14), Move (Plymouth), Deliver (Task 9), Pickup (Task 8), Move (Portsmouth), Move (London), Move (Birmingham), Deliver (Task 8), Pickup (Task 10), Move (Cardiff), Deliver (Task 10), Pickup (Task 12), Move (Birmingham), Move (Manchester), Deliver (Task 12), Move (Liverpool), Move (Leeds), Move (Newcastle), Pickup (Task 13), Move (Leeds), Move (Liverpool), Move (Manchester), Deliver (Task 13), Move (Liverpool), Deliver (Task 14), Pickup (Task 4), Move (Manchester), Move (Birmingham), Move (London), Move (Norwich), Deliver (Task 4)], 2089.2, [Move (Portsmouth), Pickup (Task 11), Move (London), Move (Birmingham), Move (Sheffield), Deliver (Task 11)], 357.8]
02:20:09.102 CONFIG | The plan was generated in 0.937 seconds.
02:20:09.105 CONFIG | (round 15) WINNER 0
02:20:09.353 CONFIG | [[Move (Portsmouth), Move (London), Move (Birmingham), Move (Cardiff), Pickup (Task 0), Move (Birmingham), Move (Sheffield), Deliver (Task 0), Move (Birmingham), Move (Cardiff), Pickup (Task 2), Pickup (Task 6), Move (Birmingham), Move (London), Deliver (Task 6), Pickup (Task 7), Move (Birmingham), Move (Manchester), Deliver (Task 2), Deliver (Task 7), Pickup (Task 1), Move (Birmingham), Move (London), Move (Norwich), Deliver (Task 1)], 1662.0, [Pickup (Task 5), Move (London), Deliver (Task 5)], 115.0]
02:20:09.354 CONFIG | The plan was generated in 0.248 seconds.
02:20:09.361 CONFIG | Wrote tournament/tour/auction-auction-safe-auction-var-smart.xml
02:20:09.385 INFO | LogistPlatform finished successfully!
02:20:09.386 FINE | Run command: java -Xmx1024m -classpath ../logist/logist.jar logist.LogistPlatform -o tournament/tour/auction-auction-safe-auction-var-smart_dis.xml -a tournament/tour/agents.xml ./config/auction.xml auction-safe auction-var-smart_dis
02:20:09.502 CONFIG | Reading ./config/auction.xml
02:20:09.623 CONFIG | Reading config/settings_auction.xml
02:20:09.652 CONFIG | Reading config/topology/england.xml
02:20:09.667 CONFIG | Reading tournament/tour/agents.xml
02:20:09.700 CONFIG | Reading config/settings_auction.xml
02:20:09.704 CONFIG | Algorithm used : AUCTION
02:20:09.705 CONFIG | Strategy used : SAFE
02:20:09.705 CONFIG | Using distribution : FALSE
02:20:09.711 CONFIG | Reading config/settings_auction.xml
02:20:09.715 CONFIG | Algorithm used : AUCTION
02:20:09.715 CONFIG | Strategy used : VARIABLE_SMART
02:20:09.716 CONFIG | Using distribution : TRUE
02:20:09.847 CONFIG | Agent 0 bid 2191
02:20:09.932 CONFIG | Agent 1 bid 1383
02:20:09.933 CONFIG | (round 1) WINNER 1
02:20:09.984 CONFIG | Agent 0 bid 2839
02:20:09.985 CONFIG | (round 1) WINNER 1
02:20:10.053 CONFIG | Agent 1 bid 1964
02:20:10.054 CONFIG | (round 2) WINNER 1
02:20:10.198 CONFIG | Agent 0 bid 3059
02:20:10.198 CONFIG | (round 2) WINNER 1
02:20:10.392 CONFIG | Agent 1 bid 713
02:20:10.393 CONFIG | (round 3) WINNER 1
02:20:10.602 CONFIG | Agent 0 bid 2843
02:20:10.603 CONFIG | (round 3) WINNER 1
02:20:10.807 CONFIG | Agent 1 bid 3030
02:20:10.808 CONFIG | (round 4) WINNER 0
02:20:11.004 CONFIG | Agent 0 bid 3415
02:20:11.005 CONFIG | (round 4) WINNER 0
02:20:11.283 CONFIG | Agent 1 bid 3625
02:20:11.284 CONFIG | (round 5) WINNER 0
02:20:11.568 CONFIG | Agent 0 bid 1700
02:20:11.569 CONFIG | (round 5) WINNER 0
02:20:11.814 CONFIG | Agent 1 bid 373
02:20:11.815 CONFIG | (round 6) WINNER 1
02:20:12.534 CONFIG | Agent 0 bid 2825
02:20:12.534 CONFIG | (round 6) WINNER 1
02:20:13.039 CONFIG | Agent 1 bid 2329
02:20:13.045 CONFIG | (round 7) WINNER 1
02:20:13.690 CONFIG | Agent 0 bid 87697
02:20:13.692 CONFIG | (round 7) WINNER 1
02:20:14.293 CONFIG | Agent 1 bid 513
02:20:14.295 CONFIG | (round 8) WINNER 1
02:20:15.094 CONFIG | Agent 0 bid 5411
02:20:15.095 CONFIG | (round 8) WINNER 1
02:20:15.880 CONFIG | Agent 1 bid 5047
02:20:15.880 CONFIG | (round 9) WINNER 1
02:20:16.562 CONFIG | Agent 0 bid 4145
02:20:16.562 CONFIG | (round 9) WINNER 1
02:20:17.217 CONFIG | Agent 1 bid 2067
02:20:17.218 CONFIG | (round 10) WINNER 1
02:20:18.048 CONFIG | Agent 0 bid 1255
02:20:18.049 CONFIG | (round 10) WINNER 1
02:20:21.230 CONFIG | Agent 1 bid 1776
02:20:21.231 CONFIG | (round 11) WINNER 0
02:20:22.125 CONFIG | Agent 0 bid 2079
02:20:22.126 CONFIG | (round 11) WINNER 0
02:20:23.418 CONFIG | Agent 1 bid 2634
02:20:23.419 CONFIG | (round 12) WINNER 0
02:20:24.824 CONFIG | Agent 0 bid 2540
02:20:24.824 CONFIG | (round 12) WINNER 0
02:20:25.841 CONFIG | Agent 1 bid 1183
02:20:25.841 CONFIG | (round 13) WINNER 1
02:20:27.588 CONFIG | Agent 0 bid 100
02:20:27.588 CONFIG | (round 13) WINNER 1
02:20:29.349 CONFIG | Agent 1 bid 2241
02:20:29.350 CONFIG | (round 14) WINNER 0
02:20:30.667 CONFIG | Agent 0 bid 100
02:20:30.668 CONFIG | (round 14) WINNER 0
02:20:32.106 CONFIG | Agent 1 bid 100
02:20:32.107 CONFIG | (round 15) WINNER 0
02:20:32.349 CONFIG | [[Move (Leeds), Move (Sheffield), Pickup (Task 3), Move (Birmingham), Move (London), Move (Portsmouth), Deliver (Task 3), Pickup (Task 14), Pickup (Task 11), Move (London), Move (Birmingham), Move (Sheffield), Deliver (Task 11), Move (Leeds), Move (Liverpool), Deliver (Task 14), Move (Leeds), Move (Newcastle), Pickup (Task 13), Move (Leeds), Move (Liverpool), Move (Manchester), Deliver (Task 13), Move (Liverpool), Pickup (Task 4), Move (Manchester), Move (Birmingham), Move (London), Move (Norwich), Deliver (Task 4)], 1593.6, [Move (Birmingham), Pickup (Task 10), Move (Cardiff), Deliver (Task 10)], 233.0]
02:20:32.349 CONFIG | The plan was generated in 0.241 seconds.
02:20:32.351 CONFIG | (round 15) WINNER 0
02:20:33.171 CONFIG | [[Move (Portsmouth), Move (London), Pickup (Task 7), Move (Birmingham), Move (Cardiff), Pickup (Task 2), Pickup (Task 0), Move (Birmingham), Move (Manchester), Deliver (Task 7), Deliver (Task 2), Move (Birmingham), Move (Cardiff), Pickup (Task 6), Move (Birmingham), Move (London), Deliver (Task 6), Move (Portsmouth), Pickup (Task 9), Move (Plymouth), Deliver (Task 9), Pickup (Task 8), Move (Portsmouth), Move (London), Move (Birmingham), Deliver (Task 8), Move (Cardiff), Pickup (Task 12), Move (Birmingham), Move (Sheffield), Deliver (Task 0), Move (Leeds), Move (Liverpool), Move (Manchester), Deliver (Task 12), Pickup (Task 1), Move (Birmingham), Move (London), Move (Norwich), Deliver (Task 1)], 2534.8, [Pickup (Task 5), Move (London), Deliver (Task 5)], 115.0]
02:20:33.171 CONFIG | The plan was generated in 0.82 seconds.
02:20:33.178 CONFIG | Wrote tournament/tour/auction-auction-safe-auction-var-smart_dis.xml
02:20:33.202 INFO | LogistPlatform finished successfully!
02:20:33.203 FINE | Run command: java -Xmx1024m -classpath ../logist/logist.jar logist.LogistPlatform -o tournament/tour/auction-auction-safe-auction-var-smart2.xml -a tournament/tour/agents.xml ./config/auction.xml auction-safe auction-var-smart2
02:20:33.308 CONFIG | Reading ./config/auction.xml
02:20:33.425 CONFIG | Reading config/settings_auction.xml
02:20:33.453 CONFIG | Reading config/topology/england.xml
02:20:33.469 CONFIG | Reading tournament/tour/agents.xml
02:20:33.499 CONFIG | Reading config/settings_auction.xml
02:20:33.503 CONFIG | Algorithm used : AUCTION
02:20:33.504 CONFIG | Strategy used : SAFE
02:20:33.504 CONFIG | Using distribution : FALSE
02:20:33.508 CONFIG | Reading config/settings_auction.xml
02:20:33.513 CONFIG | Algorithm used : AUCTION
02:20:33.515 CONFIG | Strategy used : VARIABLE_SMART_2
02:20:33.515 CONFIG | Using distribution : FALSE
02:20:33.646 CONFIG | Agent 0 bid 2191
02:20:33.732 CONFIG | Agent 1 bid 1383
02:20:33.733 CONFIG | (round 1) WINNER 1
02:20:33.778 CONFIG | Agent 0 bid 2801
02:20:33.778 CONFIG | (round 1) WINNER 1
02:20:33.832 CONFIG | Agent 1 bid 1516
02:20:33.833 CONFIG | (round 2) WINNER 1
02:20:33.952 CONFIG | Agent 0 bid 2441
02:20:33.952 CONFIG | (round 2) WINNER 1
02:20:34.135 CONFIG | Agent 1 bid 3438
02:20:34.135 CONFIG | (round 3) WINNER 0
02:20:34.236 CONFIG | Agent 0 bid 3146
02:20:34.236 CONFIG | (round 3) WINNER 0
02:20:34.343 CONFIG | Agent 1 bid 3031
02:20:34.343 CONFIG | (round 4) WINNER 1
02:20:34.621 CONFIG | Agent 0 bid 3243
02:20:34.621 CONFIG | (round 4) WINNER 1
02:20:34.894 CONFIG | Agent 1 bid 2564
02:20:34.895 CONFIG | (round 5) WINNER 1
02:20:35.341 CONFIG | Agent 0 bid 34764
02:20:35.341 CONFIG | (round 5) WINNER 1
02:20:35.608 CONFIG | Agent 1 bid 789
02:20:35.609 CONFIG | (round 6) WINNER 1
02:20:36.043 CONFIG | Agent 0 bid 3122
02:20:36.043 CONFIG | (round 6) WINNER 1
02:20:36.580 CONFIG | Agent 1 bid 1680
02:20:36.581 CONFIG | (round 7) WINNER 1
02:20:37.458 CONFIG | Agent 0 bid 2286
02:20:37.458 CONFIG | (round 7) WINNER 1
02:20:38.343 CONFIG | Agent 1 bid 2391
02:20:38.344 CONFIG | (round 8) WINNER 0
02:20:38.886 CONFIG | Agent 0 bid 6106
02:20:38.887 CONFIG | (round 8) WINNER 0
02:20:39.776 CONFIG | Agent 1 bid 1442
02:20:39.776 CONFIG | (round 9) WINNER 1
02:20:40.421 CONFIG | Agent 0 bid 3550
02:20:40.421 CONFIG | (round 9) WINNER 1
02:20:41.385 CONFIG | Agent 1 bid 2288
02:20:41.385 CONFIG | (round 10) WINNER 1
02:20:42.752 CONFIG | Agent 0 bid 609
02:20:42.753 CONFIG | (round 10) WINNER 1
02:20:44.163 CONFIG | Agent 1 bid 2429
02:20:44.164 CONFIG | (round 11) WINNER 0
02:20:45.201 CONFIG | Agent 0 bid 2472
02:20:45.201 CONFIG | (round 11) WINNER 0
02:20:46.516 CONFIG | Agent 1 bid 3290
02:20:46.516 CONFIG | (round 12) WINNER 0
02:20:48.101 CONFIG | Agent 0 bid 1395
02:20:48.101 CONFIG | (round 12) WINNER 0
02:20:49.459 CONFIG | Agent 1 bid 4610
02:20:49.460 CONFIG | (round 13) WINNER 0
02:20:50.306 CONFIG | Agent 0 bid 545
02:20:50.307 CONFIG | (round 13) WINNER 0
02:20:51.946 CONFIG | Agent 1 bid 9223372036854775807
02:20:51.946 CONFIG | (round 14) WINNER 0
02:20:53.131 CONFIG | Agent 0 bid 3321
02:20:53.131 CONFIG | (round 14) WINNER 0
02:20:54.864 CONFIG | Agent 1 bid 3709
02:20:54.865 CONFIG | (round 15) WINNER 0
02:20:55.297 CONFIG | [[Move (Leeds), Move (Sheffield), Move (Birmingham), Move (London), Pickup (Task 7), Move (Portsmouth), Pickup (Task 14), Move (London), Move (Birmingham), Move (Cardiff), Pickup (Task 12), Pickup (Task 2), Move (Birmingham), Move (Manchester), Deliver (Task 7), Deliver (Task 2), Deliver (Task 12), Move (Liverpool), Deliver (Task 14), Move (Leeds), Move (Newcastle), Pickup (Task 13), Move (Leeds), Move (Liverpool), Move (Manchester), Deliver (Task 13), Move (Birmingham), Pickup (Task 10), Move (Cardiff), Deliver (Task 10)], 1561.8, [Move (Portsmouth), Pickup (Task 11), Move (London), Move (Birmingham), Move (Sheffield), Deliver (Task 11)], 357.8]
02:20:55.297 CONFIG | The plan was generated in 0.431 seconds.
02:20:55.300 CONFIG | (round 15) WINNER 0
02:20:56.161 CONFIG | [[Move (Portsmouth), Move (London), Move (Birmingham), Move (Cardiff), Pickup (Task 0), Move (Birmingham), Move (Sheffield), Deliver (Task 0), Move (Leeds), Move (Liverpool), Pickup (Task 4), Move (Manchester), Pickup (Task 1), Move (Birmingham), Move (London), Move (Norwich), Deliver (Task 1), Deliver (Task 4), Pickup (Task 5), Move (London), Deliver (Task 5), Move (Birmingham), Move (Sheffield), Pickup (Task 3), Move (Birmingham), Move (London), Move (Portsmouth), Deliver (Task 3), Pickup (Task 9), Move (Plymouth), Deliver (Task 9), Pickup (Task 8), Move (Portsmouth), Move (London), Move (Birmingham), Deliver (Task 8), Move (Cardiff), Pickup (Task 6), Move (Birmingham), Move (London), Deliver (Task 6)], 2646.4, [], 0.0]
02:20:56.161 CONFIG | The plan was generated in 0.861 seconds.
02:20:56.168 CONFIG | Wrote tournament/tour/auction-auction-safe-auction-var-smart2.xml
02:20:56.194 INFO | LogistPlatform finished successfully!
02:20:56.195 FINE | Run command: java -Xmx1024m -classpath ../logist/logist.jar logist.LogistPlatform -o tournament/tour/auction-auction-safe-auction-honnest.xml -a tournament/tour/agents.xml ./config/auction.xml auction-safe auction-honnest
02:20:56.279 CONFIG | Reading ./config/auction.xml
02:20:56.400 CONFIG | Reading config/settings_auction.xml
02:20:56.423 CONFIG | Reading config/topology/england.xml
02:20:56.439 CONFIG | Reading tournament/tour/agents.xml
02:20:56.468 CONFIG | Reading config/settings_auction.xml
02:20:56.472 CONFIG | Algorithm used : AUCTION
02:20:56.473 CONFIG | Strategy used : SAFE
02:20:56.473 CONFIG | Using distribution : FALSE
02:20:56.478 CONFIG | Reading config/settings_auction.xml
02:20:56.482 CONFIG | Algorithm used : AUCTION
02:20:56.483 CONFIG | Strategy used : HONNEST
02:20:56.483 CONFIG | Using distribution : FALSE
02:20:56.612 CONFIG | Agent 0 bid 2191
02:20:56.686 CONFIG | Agent 1 bid 2766
02:20:56.687 CONFIG | (round 1) WINNER 0
02:20:56.723 CONFIG | Agent 0 bid 3189
02:20:56.723 CONFIG | (round 1) WINNER 0
02:20:56.786 CONFIG | Agent 1 bid 3928
02:20:56.787 CONFIG | (round 2) WINNER 0
02:20:56.957 CONFIG | Agent 0 bid 3754
02:20:56.960 CONFIG | (round 2) WINNER 0
02:20:57.201 CONFIG | Agent 1 bid 2790
02:20:57.202 CONFIG | (round 3) WINNER 1
02:20:57.322 CONFIG | Agent 0 bid 2157
02:20:57.322 CONFIG | (round 3) WINNER 1
02:20:57.430 CONFIG | Agent 1 bid 2830
02:20:57.431 CONFIG | (round 4) WINNER 0
02:20:57.670 CONFIG | Agent 0 bid 3707
02:20:57.671 CONFIG | (round 4) WINNER 0
02:20:58.000 CONFIG | Agent 1 bid 4275
02:20:58.002 CONFIG | (round 5) WINNER 0
02:20:58.257 CONFIG | Agent 0 bid 2571
02:20:58.257 CONFIG | (round 5) WINNER 0
02:20:58.603 CONFIG | Agent 1 bid 1224
02:20:58.604 CONFIG | (round 6) WINNER 1
02:20:58.915 CONFIG | Agent 0 bid 1654
02:20:58.916 CONFIG | (round 6) WINNER 1
02:20:59.474 CONFIG | Agent 1 bid 2141
02:20:59.475 CONFIG | (round 7) WINNER 0
02:20:59.938 CONFIG | Agent 0 bid 2551
02:20:59.938 CONFIG | (round 7) WINNER 0
02:21:00.711 CONFIG | Agent 1 bid 2055
02:21:00.712 CONFIG | (round 8) WINNER 1
02:21:01.156 CONFIG | Agent 0 bid 5865
02:21:01.156 CONFIG | (round 8) WINNER 1
02:21:02.089 CONFIG | Agent 1 bid 664
02:21:02.090 CONFIG | (round 9) WINNER 1
02:21:02.649 CONFIG | Agent 0 bid 3985
02:21:02.650 CONFIG | (round 9) WINNER 1
02:21:03.297 CONFIG | Agent 1 bid 1110
02:21:03.298 CONFIG | (round 10) WINNER 1
02:21:03.983 CONFIG | Agent 0 bid 5765
02:21:03.983 CONFIG | (round 10) WINNER 1
02:21:04.728 CONFIG | Agent 1 bid 834
02:21:04.728 CONFIG | (round 11) WINNER 1
02:21:05.387 CONFIG | Agent 0 bid 9223372036854775807
02:21:05.387 CONFIG | (round 11) WINNER 1
02:21:06.194 CONFIG | Agent 1 bid 817
02:21:06.195 CONFIG | (round 12) WINNER 1
02:21:06.895 CONFIG | Agent 0 bid 5769
02:21:06.896 CONFIG | (round 12) WINNER 1
02:21:08.105 CONFIG | Agent 1 bid 1150
02:21:08.106 CONFIG | (round 13) WINNER 1
02:21:09.260 CONFIG | Agent 0 bid 3643
02:21:09.261 CONFIG | (round 13) WINNER 1
02:21:10.481 CONFIG | Agent 1 bid 2057
02:21:10.482 CONFIG | (round 14) WINNER 1
02:21:11.883 CONFIG | Agent 0 bid 8796
02:21:11.885 CONFIG | (round 14) WINNER 1
02:21:13.469 CONFIG | Agent 1 bid 100
02:21:13.470 CONFIG | (round 15) WINNER 1
02:21:13.601 CONFIG | [[Move (Leeds), Move (Sheffield), Pickup (Task 3), Move (Leeds), Move (Liverpool), Move (Manchester), Pickup (Task 1), Move (Liverpool), Pickup (Task 4), Move (Manchester), Move (Birmingham), Move (London), Move (Portsmouth), Deliver (Task 3), Move (London), Move (Norwich), Deliver (Task 4), Deliver (Task 1)], 835.2, [Move (Birmingham), Move (Cardiff), Pickup (Task 0), Move (Birmingham), Move (Sheffield), Deliver (Task 0), Move (Birmingham), Move (Cardiff), Pickup (Task 6), Move (Birmingham), Move (London), Deliver (Task 6)], 876.4]
02:21:13.601 CONFIG | The plan was generated in 0.13 seconds.
02:21:13.604 CONFIG | (round 15) WINNER 1
02:21:14.711 CONFIG | [[Move (Portsmouth), Move (London), Pickup (Task 7), Move (Birmingham), Move (Manchester), Deliver (Task 7), Move (Birmingham), Move (London), Move (Portsmouth), Pickup (Task 11), Pickup (Task 9), Move (Plymouth), Pickup (Task 8), Deliver (Task 9), Move (Portsmouth), Pickup (Task 14), Move (London), Move (Birmingham), Deliver (Task 8), Move (Sheffield), Deliver (Task 11), Move (Leeds), Move (Newcastle), Pickup (Task 13), Move (Leeds), Move (Liverpool), Deliver (Task 14), Move (Manchester), Deliver (Task 13), Move (Birmingham), Move (Cardiff), Pickup (Task 2), Pickup (Task 12), Move (Birmingham), Move (Manchester), Deliver (Task 12), Deliver (Task 2), Move (Birmingham), Pickup (Task 10), Move (Cardiff), Deliver (Task 10)], 2343.6, [Pickup (Task 5), Move (London), Deliver (Task 5)], 115.0]
02:21:14.711 CONFIG | The plan was generated in 1.106 seconds.
02:21:14.719 CONFIG | Wrote tournament/tour/auction-auction-safe-auction-honnest.xml
02:21:14.754 INFO | LogistPlatform finished successfully!
02:21:14.756 FINE | Run command: java -Xmx1024m -classpath ../logist/logist.jar logist.LogistPlatform -o tournament/tour/auction-auction-catch-auction-risky.xml -a tournament/tour/agents.xml ./config/auction.xml auction-catch auction-risky
02:21:14.873 CONFIG | Reading ./config/auction.xml
02:21:14.998 CONFIG | Reading config/settings_auction.xml
02:21:15.030 CONFIG | Reading config/topology/england.xml
02:21:15.049 CONFIG | Reading tournament/tour/agents.xml
02:21:15.083 CONFIG | Reading config/settings_auction.xml
02:21:15.087 CONFIG | Algorithm used : AUCTION
02:21:15.088 CONFIG | Strategy used : CATCHING_UP
02:21:15.088 CONFIG | Using distribution : FALSE
02:21:15.094 CONFIG | Reading config/settings_auction.xml
02:21:15.097 CONFIG | Algorithm used : AUCTION
02:21:15.098 CONFIG | Strategy used : RISKY
02:21:15.098 CONFIG | Using distribution : FALSE
02:21:15.236 CONFIG | Agent 0 bid 2191
02:21:15.312 CONFIG | Agent 1 bid 1383
02:21:15.313 CONFIG | (round 1) WINNER 1
02:21:15.361 CONFIG | Agent 0 bid 2704
02:21:15.363 CONFIG | (round 1) WINNER 1
02:21:15.415 CONFIG | Agent 1 bid 1640
02:21:15.416 CONFIG | (round 2) WINNER 1
02:21:15.535 CONFIG | Agent 0 bid 2215
02:21:15.536 CONFIG | (round 2) WINNER 1
02:21:15.696 CONFIG | Agent 1 bid 1038
02:21:15.696 CONFIG | (round 3) WINNER 1
02:21:15.881 CONFIG | Agent 0 bid 2114
02:21:15.882 CONFIG | (round 3) WINNER 1
02:21:16.055 CONFIG | Agent 1 bid 1020
02:21:16.055 CONFIG | (round 4) WINNER 1
02:21:16.505 CONFIG | Agent 0 bid 2668
02:21:16.505 CONFIG | (round 4) WINNER 1
02:21:16.927 CONFIG | Agent 1 bid 100
02:21:16.928 CONFIG | (round 5) WINNER 1
02:21:17.392 CONFIG | Agent 0 bid 1179
02:21:17.393 CONFIG | (round 5) WINNER 1
02:21:17.801 CONFIG | Agent 1 bid 461
02:21:17.802 CONFIG | (round 6) WINNER 1
02:21:18.757 CONFIG | Agent 0 bid 2330
02:21:18.757 CONFIG | (round 6) WINNER 1
02:21:19.290 CONFIG | Agent 1 bid 581
02:21:19.291 CONFIG | (round 7) WINNER 1
02:21:21.534 CONFIG | Agent 0 bid 1293
02:21:21.535 CONFIG | (round 7) WINNER 1
02:21:23.540 CONFIG | Agent 1 bid 742
02:21:23.541 CONFIG | (round 8) WINNER 1
02:21:24.916 CONFIG | Agent 0 bid 3038
02:21:24.916 CONFIG | (round 8) WINNER 1
02:21:27.087 CONFIG | Agent 1 bid 850
02:21:27.090 CONFIG | (round 9) WINNER 1
02:21:29.064 CONFIG | Agent 0 bid 1224
02:21:29.064 CONFIG | (round 9) WINNER 1
02:21:30.796 CONFIG | Agent 1 bid 704
02:21:30.796 CONFIG | (round 10) WINNER 1
02:21:32.300 CONFIG | Agent 0 bid 1165
02:21:32.300 CONFIG | (round 10) WINNER 1
02:21:34.441 CONFIG | Agent 1 bid 116
02:21:34.442 CONFIG | (round 11) WINNER 1
02:21:36.620 CONFIG | Agent 0 bid 9223372036854775807
02:21:36.621 CONFIG | (round 11) WINNER 1
02:21:38.875 CONFIG | Agent 1 bid 100
02:21:38.875 CONFIG | (round 12) WINNER 1
02:21:41.740 CONFIG | Agent 0 bid 2215
02:21:41.740 CONFIG | (round 12) WINNER 1
02:21:45.682 CONFIG | Agent 1 bid 1067
02:21:45.682 CONFIG | (round 13) WINNER 1
02:21:48.980 CONFIG | Agent 0 bid 12100
02:21:48.981 CONFIG | (round 13) WINNER 1
02:21:54.206 CONFIG | Agent 1 bid 1503
02:21:54.206 CONFIG | (round 14) WINNER 1
02:21:58.537 CONFIG | Agent 0 bid 1986
02:21:58.538 CONFIG | (round 14) WINNER 1
02:22:06.745 CONFIG | Agent 1 bid 100
02:22:06.747 CONFIG | (round 15) WINNER 1
02:22:06.747 CONFIG | [[], 0.0, [], 0.0]
02:22:06.748 CONFIG | The plan was generated in 0.0 seconds.
02:22:06.749 CONFIG | (round 15) WINNER 1
